week_start_date,season,month,season_week,RA_mean_RHsp_4,ST_min_Tmin_4,RA_mean_Tdp_4,RA_max_RHsp_4,RA_mean_Tmin_4,RA_max_Tdp_4,ST_mean_Tmin_4,RA_min_Tmin_4,RA_max_Tdtr_18,RA_min_RHsp_4,RA_min_Tdp_4,RA_mean_Tdtr_18,RA_min_Tdtr_16,RA_max_Tmax_15,RA_mean_Tair_8,ST_mean_Tmax_7,RA_mean_Tavg_8,RA_mean_Tmax_15,RA_max_Tavg_8,RA_min_Tair_8,RA_min_Tavg_4,RA_max_Tair_7,ndvi_sw_15,SA_max_Pday_4,ST_min_Tdtr_22,ndvi_ne_15,ndvi_nw_15,SA_PRECIP_GT30_4,RA_min_RHpc_15,RA_max_Pday_19,SA_mean_Pday_17,ndvi_se_23,ST_max_Tmax_24,RA_mean_Pday_18,SA_PRECIP_GT10_17,RA_mean_RHpc_18,SA_PRECIP_GT1_26,RA_max_RHpc_18,ST_mean_Tavg_25,total_cases
2005-04-02,2004/2005,Apr,40,17.888571428571428,22.5,23.187142857142877,19.03,22.39285714285716,24.23000000000001,23.3,20.75,14.399999999999974,16.95,22.320000000000054,9.228571428571431,5.599999999999965,33.150000000000034,24.580000000000023,34.8,25.69285714285717,31.450000000000035,26.700000000000053,23.530000000000033,23.450000000000053,26.06,0.2363571,47.3,11.8,0.2611429,0.2033143,1.0,85.62,21.1,4.412857142857144,0.3036857,35.8,6.085714285714286,1.0,90.31428571428572,7.0,97.25,28.33333333333333,13
2005-04-09,2004/2005,Apr,41,17.621428571428574,22.7,22.907142857142887,18.44,21.421428571428603,23.550000000000008,23.18,18.75,14.600000000000026,16.15,21.45000000000005,8.357142857142858,7.0,35.05000000000001,25.05142857142859,32.9,26.264285714285737,32.105555555555576,27.5,24.160000000000025,24.25,26.370000000000005,0.3162,55.1,8.9,0.3648625,0.3266,3.0,73.9,13.8,10.272857142857145,0.2604,34.9,12.014285714285714,3.0,90.0457142857143,6.0,98.45,27.5,16
2005-04-16,2004/2005,Apr,42,17.61714285714286,20.8,22.925714285714317,19.1,22.09285714285717,24.27000000000004,22.5,21.650000000000034,11.399999999999974,16.16,21.470000000000027,8.114285714285707,7.199999999999987,34.75,25.004285714285736,32.375,26.09285714285716,30.435714285714322,28.25,23.720000000000034,23.550000000000008,26.140000000000054,0.2704,18.95,9.3,0.3148429,0.1866286,0.0,89.75,42.5,21.02571428571429,0.2727429,34.1,5.7714285714285705,5.0,93.84428571428572,5.0,97.95,27.95,7
2005-04-23,2004/2005,Apr,43,17.387142857142855,21.6,22.66142857142859,18.13,21.092857142857163,23.350000000000023,22.640000000000004,19.25,10.800000000000011,15.81,21.120000000000005,8.957142857142873,3.1999999999999886,34.450000000000045,25.1714285714286,32.075,26.22857142857145,31.76428571428575,27.550000000000008,24.220000000000034,23.900000000000034,25.220000000000034,0.3156286,33.79,8.6,0.3044143,0.3612571,1.0,83.07,11.2,4.623333333333333,0.2708571,33.7,6.828571428571428,2.0,93.35285714285715,7.0,97.57,28.2,9
2005-04-30,2004/2005,Apr,44,18.767142857142858,22.7,23.920000000000016,20.06,22.32142857142858,25.050000000000008,23.0,20.75,12.099999999999964,17.89,22.970000000000034,9.988888888888882,2.7000000000000446,35.55000000000001,24.094285714285746,32.0,24.9214285714286,34.021428571428594,26.5,23.300000000000008,24.200000000000053,26.02000000000004,0.33797140000000003,15.97,11.0,0.3459333,0.3118,0.0,68.85,14.51,17.50142857142857,0.1909143,35.8,5.667777777777778,6.0,86.99777777777778,6.0,97.45,27.2,2
2005-05-07,2004/2005,May,45,19.16428571428571,22.5,24.29285714285717,19.78,22.207142857142877,24.830000000000037,23.025,20.850000000000023,12.199999999999989,18.38,23.550000000000008,7.928571428571429,5.300000000000012,35.25,24.754285714285746,32.675,26.314285714285734,33.078571428571465,27.700000000000053,23.150000000000034,24.850000000000023,26.26000000000005,0.2806857,15.84,9.85,0.3643667,0.2779143,0.0,80.48,10.8,6.274285714285715,0.2026286,34.0,12.101428571428572,1.0,96.19857142857144,5.0,98.72,28.5,13
2005-05-14,2004/2005,May,46,18.398571428571433,22.7,23.632857142857176,19.24,22.264285714285737,24.370000000000005,23.860000000000007,20.95000000000005,16.0,17.5,22.830000000000037,9.91428571428572,8.0,34.25,24.788571428571448,32.599999999999994,26.20000000000004,28.19285714285716,28.700000000000053,23.530000000000033,23.100000000000023,24.600000000000023,0.1266,21.34,8.7,0.1582286,0.16725,0.0,91.07,18.11,3.517142857142857,0.1590429,34.1,10.142857142857142,1.0,91.0942857142857,4.0,99.48,27.75,8
2005-05-21,2004/2005,May,47,18.638571428571428,21.0,23.785714285714306,19.81,22.250000000000025,24.800000000000008,22.62,20.150000000000034,13.0,16.58,22.030000000000033,10.928571428571436,2.1999999999999886,31.450000000000053,24.08428571428573,32.35,25.40000000000001,29.250000000000032,27.150000000000034,23.580000000000037,23.75,25.44,0.2283571,28.01,8.1,0.2151857,0.17281429999999998,0.0,89.67,43.4,11.47857142857143,0.2758286,34.05,3.405714285714286,3.0,81.07000000000002,7.0,96.73,27.9,3
2005-05-28,2004/2005,May,48,17.681428571428572,21.0,22.977142857142873,19.67,21.99285714285717,24.75,21.9,20.45000000000005,12.300000000000011,15.36,20.75,10.300000000000002,1.9000000000000343,33.350000000000016,24.521428571428594,34.0,25.264285714285737,30.278571428571464,26.450000000000053,23.800000000000008,24.899999999999977,25.390000000000054,0.18068570000000006,11.9,9.1,0.1995,0.2024571,0.0,80.82,10.44,8.061428571428571,0.2437429,34.0,5.114285714285714,4.0,86.52857142857144,7.0,93.65,28.11,5
2005-06-04,2004/2005,Jun,49,18.76571428571429,22.6,23.937142857142877,19.64,21.964285714285747,24.700000000000053,23.26666666666667,20.95000000000005,10.899999999999975,17.92,23.18000000000001,5.485714285714282,3.2000000000000446,32.75,24.950000000000035,33.2,25.864285714285735,29.635714285714307,27.050000000000008,24.26000000000005,23.550000000000008,25.100000000000023,0.2109,19.73,9.4,0.2011,0.2081429,0.0,88.75,7.8,15.634285714285712,0.4031125,33.3,9.057142857142855,4.0,95.26285714285713,5.0,99.32,28.32,4
2005-06-11,2004/2005,Jun,50,17.541428571428572,22.4,22.780000000000022,18.96,21.73571428571432,24.070000000000054,22.7,20.45000000000005,10.100000000000025,16.08,21.430000000000007,7.1142857142857325,1.8000000000000114,32.350000000000016,24.0614285714286,31.899999999999995,24.750000000000032,29.735714285714305,26.300000000000008,23.11000000000001,25.75,25.44,0.2771,19.94,10.6,0.2937167,0.2696167,0.0,92.08,22.0,9.065714285714286,0.3033,34.3,16.62857142857143,3.0,95.0557142857143,7.0,99.7,27.75,8
2005-06-18,2004/2005,Jun,51,17.174285714285713,20.9,22.4714285714286,18.85,21.564285714285727,24.050000000000008,21.65,20.150000000000034,11.699999999999989,15.85,21.20000000000005,8.028571428571436,2.900000000000034,30.050000000000008,24.428571428571445,32.333333333333336,25.492857142857165,27.45000000000001,27.050000000000008,23.120000000000005,25.450000000000053,26.200000000000053,0.1464286,19.07,11.3,0.15584289999999998,0.1370833,0.0,90.6,69.7,4.485714285714286,0.3126,34.2,16.98,1.0,92.26571428571432,7.0,99.25,28.3,2
2005-06-25,2004/2005,Jun,52,17.48,20.9,22.8114285714286,18.19,21.250000000000025,23.5,22.375,19.55000000000001,10.600000000000025,16.49,21.900000000000034,7.085714285714297,2.1999999999999886,33.450000000000045,25.290000000000035,33.50000000000001,26.607142857142872,31.207142857142877,28.25,24.27000000000004,23.200000000000053,25.49000000000001,0.2099571,18.84,11.1,0.2515167,0.1817667,0.0,86.8,73.36,22.67142857142857,0.29100000000000004,34.3,7.185714285714285,6.0,95.75428571428571,4.0,99.3,28.3,3
2005-07-02,2005/2006,Jul,1,17.005714285714287,22.0,22.32571428571432,18.63,21.73571428571432,23.820000000000054,22.55,20.650000000000034,10.0,15.29,20.620000000000005,7.014285714285718,7.0,35.450000000000045,24.602857142857157,32.13333333333333,25.114285714285735,30.307142857142885,26.350000000000023,23.470000000000034,24.5,26.700000000000053,0.2354286,48.39,8.0,0.2150714,0.2127,1.0,80.3,12.2,16.934285714285714,0.2925571,35.5,10.73,4.0,95.48,7.0,98.5,28.43333333333333,5
2005-07-09,2005/2006,Jul,2,17.280000000000005,22.4,22.62714285714288,18.3,21.521428571428594,23.600000000000023,23.075,20.25,7.699999999999987,16.53,21.900000000000034,5.057142857142853,3.0,33.350000000000016,25.350000000000023,33.53333333333333,27.064285714285745,29.707142857142877,28.55000000000007,24.600000000000023,24.399999999999977,27.550000000000008,0.3666571,37.28,9.4,0.3816857,0.3683143,1.0,87.45,24.0,23.125714285714285,0.1518143,35.4,21.885714285714283,4.0,95.28285714285713,5.0,99.18,29.3,7
2005-07-16,2005/2006,Jul,3,15.595714285714285,21.7,20.96428571428574,16.93,19.764285714285734,22.350000000000023,22.46666666666667,18.75,11.5,14.05,19.30000000000001,9.785714285714286,5.5,32.150000000000034,25.828571428571447,31.825000000000006,26.814285714285745,28.207142857142877,28.350000000000023,23.840000000000032,23.5,24.870000000000005,0.2446571,20.61,11.7,0.3091143,0.2173571,0.0,88.67,134.1,9.868571428571428,0.2623,33.7,4.485714285714286,3.0,90.72571428571429,2.0,93.45,29.075,3
2005-07-23,2005/2006,Jul,4,16.204285714285714,20.8,21.555714285714302,17.41,20.72142857142861,22.780000000000033,21.9,19.45000000000005,13.5,14.36,19.680000000000007,8.214285714285714,4.099999999999966,33.25,24.185714285714287,31.575,25.19285714285716,29.521428571428594,26.0,23.61000000000001,24.350000000000023,24.79000000000002,0.1824286,19.37,8.0,0.1869333,0.14475710000000006,0.0,90.8,11.0,10.092857142857145,0.2189,32.8,7.471428571428571,2.0,91.23571428571431,7.0,99.32,27.500000000000004,5
2005-07-30,2005/2006,Jul,5,15.178571428571427,18.8,20.502857142857174,17.29,19.87857142857144,22.650000000000034,21.633333333333336,16.350000000000026,12.399999999999974,13.16,18.30000000000001,8.614285714285716,3.7999999999999545,30.150000000000034,24.225714285714304,32.49999999999999,25.628571428571448,27.23571428571432,26.600000000000023,23.410000000000025,22.650000000000034,25.43000000000001,0.1962667,84.5,9.1,0.2082833,0.16491670000000005,1.0,94.6,18.5,6.071428571428572,0.28121430000000003,35.2,5.542857142857144,1.0,92.63142857142859,5.0,98.82,27.8,6
2005-08-06,2005/2006,Aug,6,12.39857142857143,17.6,17.325714285714305,13.31,16.89285714285716,18.400000000000034,18.32,14.350000000000026,11.400000000000036,11.6,16.350000000000026,5.885714285714299,2.5,31.650000000000034,24.587142857142876,31.5,25.86428571428573,28.735714285714305,27.5,23.76000000000005,22.850000000000023,25.879999999999995,0.2017714,0.0,6.7,0.2141,0.2315333,0.0,92.95,11.5,6.182857142857142,0.2308,33.8,16.04285714285714,2.0,96.78714285714285,6.0,99.25,29.4,5
2005-08-13,2005/2006,Aug,7,15.608571428571427,18.5,20.937142857142874,17.18,20.707142857142887,22.550000000000008,19.85,17.75,12.399999999999974,13.78,19.05000000000001,7.314285714285713,2.599999999999966,33.55000000000001,24.117142857142873,33.0,25.378571428571448,31.2214285714286,26.850000000000023,22.61000000000001,23.400000000000034,25.420000000000016,0.1880571,29.57,7.0,0.14653329999999998,0.1345833,0.0,79.58,27.6,9.448571428571428,0.2418714,34.8,14.242857142857144,3.0,96.41571428571429,7.0,98.8,28.066666666666666,5
2005-08-20,2005/2006,Aug,8,14.975714285714288,19.2,20.278571428571443,16.8,20.30714285714288,22.23000000000001,20.175,16.950000000000045,9.199999999999989,12.73,17.75,4.971428571428573,3.6999999999999886,31.75,23.931428571428594,33.52,25.785714285714306,28.26428571428573,27.0,22.420000000000016,24.399999999999977,27.870000000000005,0.1930667,8.89,9.0,0.2484333,0.2341,0.0,90.5,28.6,9.422857142857145,0.15452860000000002,33.8,18.914285714285715,2.0,97.65999999999998,4.0,99.62,28.5,4
2005-08-27,2005/2006,Aug,9,14.95142857142857,20.4,20.27285714285716,16.32,20.96428571428574,21.73000000000001,21.28,19.45000000000005,11.5,13.95,19.180000000000007,6.485714285714282,3.300000000000012,34.950000000000045,25.152857142857165,33.8,26.000000000000025,32.39285714285717,28.350000000000023,22.510000000000048,25.649999999999977,25.48000000000001,0.2297429,6.01,10.2,0.2700857,0.17375710000000005,0.0,79.05,101.1,2.0357142857142856,0.1209286,33.4,10.971428571428573,1.0,96.46428571428572,7.0,98.4,27.85,0
2005-09-03,2005/2006,Sep,10,13.987142857142857,17.3,19.13857142857145,15.65,19.77857142857145,21.05000000000001,19.975,17.550000000000008,13.0,11.73,16.550000000000008,9.228571428571422,7.699999999999987,34.150000000000034,23.42571428571432,30.4,24.31428571428573,32.064285714285745,27.05000000000007,21.820000000000054,25.100000000000023,26.400000000000034,0.2474571,22.24,9.1,0.3118143,0.3585429,0.0,71.8,22.2,8.925714285714287,0.3837714,34.3,4.4557142857142855,3.0,88.55857142857144,6.0,98.5,27.65,0
2005-09-10,2005/2006,Sep,11,15.914285714285715,20.3,21.150000000000027,18.5,21.707142857142887,23.77000000000004,20.866666666666667,20.650000000000034,10.799999999999956,12.38,17.300000000000008,6.2999999999999785,7.800000000000013,31.75,24.30571428571432,30.9,25.557142857142896,29.1357142857143,26.950000000000053,23.29000000000002,24.5,25.75,0.3612429,36.03,10.2,0.3782857,0.3693714,1.0,86.7,9.3,7.49,0.3001,33.8,12.471428571428572,2.0,96.50428571428571,7.0,98.85,28.33333333333333,0
2005-09-17,2005/2006,Sep,12,15.52714285714286,21.5,20.87714285714288,16.58,20.69285714285716,22.0,21.6,19.45000000000005,12.800000000000011,13.88,19.07000000000005,10.657142857142851,3.300000000000012,30.850000000000023,24.375714285714306,33.06,25.69285714285716,29.521428571428586,27.5,23.18000000000001,23.100000000000023,26.910000000000025,0.1185429,17.41,8.2,0.13951429999999998,0.1401,0.0,79.43,24.9,8.175714285714287,0.1957429,32.9,2.8000000000000003,3.0,87.17714285714285,7.0,91.5,28.066666666666666,0
2005-09-24,2005/2006,Sep,13,15.425714285714287,21.4,20.75857142857146,15.92,20.96428571428572,21.25,21.6,19.25,12.400000000000036,15.16,20.470000000000027,10.500000000000016,5.600000000000024,33.350000000000016,25.70285714285717,32.8,27.03571428571429,30.207142857142877,28.0,24.450000000000053,25.05000000000007,26.330000000000037,0.26512859999999994,13.54,7.0,0.2890857,0.2256429,0.0,85.03,5.2,7.0285714285714285,0.2776667,34.0,5.328571428571427,2.0,84.25428571428571,7.0,97.88,27.65,0
2005-10-01,2005/2006,Oct,14,15.945714285714288,19.15,21.277142857142874,18.23,21.22142857142859,23.470000000000034,19.275,19.75,12.199999999999989,15.2,20.5,7.8857142857142755,4.300000000000011,34.55000000000001,25.554285714285736,33.9,26.707142857142877,30.992857142857165,29.0,24.840000000000032,25.899999999999977,28.460000000000036,0.2604571,12.36,8.0,0.2915571,0.2460714,0.0,73.53,14.1,11.435714285714285,0.16168570000000002,33.8,5.145714285714286,2.0,92.90142857142857,7.0,99.45,28.9,2
2005-10-08,2005/2006,Oct,15,16.387142857142855,16.9,21.691428571428588,19.82,21.235714285714305,24.870000000000005,16.95,19.25,10.199999999999989,13.63,18.870000000000005,7.78571428571427,6.300000000000013,33.75,26.205714285714308,33.059999999999995,27.30000000000002,30.850000000000005,29.300000000000008,23.660000000000025,21.5,27.52000000000004,0.2271714,2.02,12.0,0.2747143,0.1780143,0.0,81.05,10.3,14.478333333333332,0.13431429999999994,33.6,5.687142857142858,3.0,90.35428571428572,5.0,98.15,28.633333333333336,4
2005-10-15,2005/2006,Oct,16,15.835714285714287,20.5,21.154285714285734,17.59,21.935714285714308,22.850000000000023,21.15,20.25,11.699999999999989,14.8,20.120000000000005,8.685714285714287,6.399999999999977,35.150000000000034,25.321428571428594,35.2,26.428571428571445,32.1214285714286,28.150000000000034,23.210000000000036,28.100000000000023,27.660000000000025,0.2214,8.97,8.7,0.2008,0.2010667,0.0,66.95,11.2,4.0,0.2020667,33.5,2.914285714285714,1.0,90.02285714285713,5.0,94.8,26.9,4
2005-10-22,2005/2006,Oct,17,14.778571428571427,21.0,20.054285714285733,16.31,21.521428571428594,21.650000000000034,21.857142857142854,18.95000000000005,15.399999999999974,13.65,18.80000000000001,11.228571428571431,8.300000000000011,34.55000000000001,26.155714285714307,32.925,27.321428571428594,31.735714285714305,28.600000000000023,24.24000000000001,25.200000000000053,27.600000000000023,0.4413429,47.0,8.7,0.3869286,0.3350571,1.0,66.68,6.0,4.674285714285714,0.2104571,34.6,3.085714285714286,1.0,84.81142857142856,5.0,96.05,27.2,3
2005-10-29,2005/2006,Oct,18,15.501428571428573,22.3,20.804285714285733,16.17,21.73571428571432,21.470000000000027,22.559999999999995,19.75,13.5,14.2,19.400000000000034,10.128571428571401,12.100000000000026,32.450000000000045,26.270000000000035,30.65,27.44285714285716,30.407142857142887,29.0,24.99000000000001,24.450000000000053,25.74000000000001,0.1472571,27.56,8.7,0.1680286,0.1343286,0.0,71.75,7.8,17.175714285714285,0.2806571,32.7,3.2585714285714285,3.0,88.73428571428572,2.0,97.35,28.6,3
2005-11-05,2005/2006,Nov,19,16.47142857142857,21.7,21.76714285714288,18.56,21.23571428571432,23.69,22.45,18.75,17.900000000000034,14.82,20.090000000000032,12.242857142857158,3.5,33.150000000000034,24.690000000000033,34.08,25.735714285714298,31.078571428571447,27.700000000000053,21.640000000000047,23.600000000000023,28.61000000000001,0.3653143,16.35,9.2,0.3474857,0.2537,0.0,62.75,7.9,0.0,0.3631857,33.9,2.1142857142857143,0.0,78.44428571428571,7.0,89.7,27.4,5
2005-11-12,2005/2006,Nov,20,18.138571428571428,21.3,23.355714285714306,19.53,22.107142857142886,24.61000000000001,22.32,20.850000000000023,18.80000000000001,16.01,21.379999999999995,14.842857142857149,7.399999999999977,35.05000000000001,27.4514285714286,36.7,29.114285714285735,33.107142857142875,30.0,26.450000000000053,22.600000000000023,29.56,0.2740143,37.75,8.7,0.3286857,0.3132571,1.0,63.48,6.1,8.331428571428571,0.14235,32.4,0.0,2.0,72.09428571428572,4.0,75.58,27.375,6
2005-11-19,2005/2006,Nov,21,17.585714285714285,21.8,22.792857142857162,19.56,22.36428571428575,24.640000000000054,22.68,21.45000000000005,13.900000000000036,16.5,21.800000000000008,9.699999999999998,8.199999999999989,36.55000000000001,26.858571428571448,35.575,28.07857142857146,33.635714285714315,31.700000000000053,23.910000000000025,25.75,29.100000000000023,0.239,44.06,6.7,0.28264290000000003,0.2270286,1.0,62.38,0.0,1.6185714285714283,0.2247143,32.7,2.8999999999999995,0.0,83.96285714285716,6.0,95.75,27.35,14
2005-11-26,2005/2006,Nov,22,18.35428571428572,22.3,23.55285714285716,20.24,22.521428571428594,25.18000000000001,22.766666666666666,19.75,16.199999999999992,15.83,21.230000000000018,10.771428571428576,10.300000000000011,37.35000000000002,26.901428571428603,34.125,28.128571428571462,32.89285714285717,31.25,25.320000000000054,25.05000000000007,28.27000000000004,0.2924857,27.87,8.9,0.2669857,0.2939286,0.0,56.88,10.6,0.8585714285714285,0.3518571,33.3,1.4285714285714286,0.0,80.06857142857143,6.0,94.93,27.1,3
2005-12-03,2005/2006,Dec,23,18.31714285714286,21.5,23.50142857142859,19.54,22.27857142857145,24.629999999999995,22.24,21.45000000000005,15.199999999999989,16.62,21.94,12.142857142857133,7.299999999999954,35.85000000000002,26.09285714285717,33.15,27.685714285714326,32.164285714285754,29.900000000000034,23.400000000000034,25.399999999999977,26.570000000000054,0.3005,24.89,10.3,0.3288,0.2715571,0.0,65.9,5.6,7.144285714285713,0.2843143,33.7,0.6328571428571428,2.0,74.18285714285716,6.0,86.35,27.66666666666667,7
2005-12-10,2005/2006,Dec,24,18.97142857142857,21.8,24.04714285714289,20.25,22.80714285714288,25.06,22.8,22.050000000000008,18.0,17.58,22.820000000000054,13.857142857142867,4.100000000000024,35.150000000000034,24.855714285714306,32.73333333333333,26.150000000000034,33.678571428571445,28.950000000000053,23.120000000000005,25.30000000000007,26.670000000000016,0.3801167,31.25,15.3,0.4568333,0.3595833,1.0,70.82,2.54,7.458571428571429,0.1622667,34.1,0.028571428571428574,1.0,70.36142857142856,5.0,77.35,26.83333333333333,11
2005-12-17,2005/2006,Dec,25,19.25857142857143,21.7,24.3314285714286,20.27,22.907142857142887,25.19,22.25,20.95000000000005,16.100000000000026,18.67,23.800000000000008,11.185714285714278,5.800000000000013,36.150000000000034,26.207142857142877,33.42,27.86428571428573,33.66428571428573,29.05000000000007,25.61000000000001,25.149999999999977,26.650000000000034,0.3091429,39.55,5.7,0.3354286,0.2007143,1.0,66.67,0.1,4.212857142857144,0.3298429,34.5,2.8028571428571434,1.0,76.79285714285712,4.0,92.62,27.5,2
2005-12-24,2005/2006,Dec,26,17.55142857142857,22.3,22.747142857142887,19.42,22.664285714285736,24.450000000000053,22.566666666666666,22.150000000000034,16.0,16.16,21.400000000000034,11.47142857142858,9.599999999999966,34.55000000000001,25.685714285714322,33.333333333333336,26.935714285714308,30.23571428571432,29.400000000000034,24.280000000000033,27.350000000000023,26.330000000000037,0.2276,19.15,9.7,0.2394286,0.2148714,0.0,72.3,5.9,5.2457142857142856,0.1865571,33.8,1.8142857142857145,2.0,79.18142857142857,3.0,93.1,27.860000000000007,6
2006-01-01,2005/2006,Jan,27,19.21142857142857,21.5,24.2814285714286,19.64,23.05000000000002,24.590000000000032,22.35,22.75,14.5,18.8,23.879999999999995,12.714285714285731,3.6999999999999886,37.85000000000002,25.438571428571464,34.18000000000001,27.72142857142859,36.29285714285717,28.850000000000023,24.86000000000001,25.100000000000023,27.660000000000025,0.2124833,31.5,11.0,0.18456670000000006,0.1952571,1.0,64.17,8.4,2.4128571428571424,0.2769571,33.0,0.32857142857142857,1.0,74.96857142857142,5.0,83.9,26.1,8
2006-01-08,2005/2006,Jan,28,19.048571428571428,22.4,24.14285714285717,19.8,23.107142857142865,24.76000000000005,23.100000000000005,22.25,14.400000000000036,18.02,23.300000000000008,12.442857142857148,13.200000000000045,40.85000000000002,25.95142857142859,32.73333333333333,27.250000000000025,34.635714285714315,29.0,24.69,26.25,26.950000000000053,0.4210857,42.23,12.55,0.4054167,0.4287714,2.0,54.72,1.2,0.6828571428571427,0.2262143,30.9,2.2857142857142856,0.0,75.85,0.0,92.05,24.2,25
2006-01-15,2005/2006,Jan,29,17.472857142857144,22.5,22.777142857142877,18.78,21.807142857142885,23.950000000000053,22.7,20.45000000000005,14.300000000000011,15.82,21.19,9.000000000000009,5.600000000000024,40.05000000000001,25.847142857142877,34.21666666666667,26.86428571428575,34.521428571428594,28.55000000000007,24.77000000000004,22.450000000000053,27.69,0.3210429,18.56,14.1,0.3321571,0.3463667,0.0,60.47,11.0,2.791428571428572,0.2825571,33.5,4.957142857142856,0.0,85.18857142857142,5.0,96.6,26.0,21
2006-01-22,2005/2006,Jan,30,15.6975,19.7,20.925000000000036,18.57,20.500000000000032,23.780000000000033,21.2,19.25,15.899999999999974,13.46,18.510000000000048,14.357142857142858,6.800000000000013,38.85000000000002,26.827142857142878,33.65000000000001,28.414285714285736,34.13571428571431,29.350000000000023,25.340000000000032,21.600000000000023,26.150000000000034,0.3522714,30.35,6.9,0.3734286,0.2774833,1.0,62.42,16.0,8.257142857142856,0.336,32.8,0.6857142857142857,1.0,71.41428571428574,2.0,83.37,27.160000000000004,10
2006-01-29,2005/2006,Jan,31,17.35571428571429,21.4,22.424285714285737,20.22,21.964285714285733,24.970000000000034,22.52857142857143,20.350000000000023,18.30000000000001,14.38,19.610000000000014,13.114285714285725,6.899999999999977,35.85000000000002,25.182857142857184,33.32,26.521428571428594,30.19285714285717,28.300000000000008,24.51000000000005,26.399999999999977,25.74000000000001,0.2869571,56.56,13.6,0.3072571,0.2782143,1.0,81.77,2.7,6.852857142857142,0.2723,35.0,0.5857142857142856,1.0,69.11714285714287,1.0,83.8,27.580000000000002,28
2006-02-05,2005/2006,Feb,32,17.657142857142855,21.5,22.88000000000002,18.6,22.135714285714307,23.73000000000001,21.96666666666667,20.350000000000023,18.59999999999997,17.05,22.370000000000005,12.785714285714278,2.5,35.450000000000045,25.34000000000001,32.325,27.064285714285717,33.36428571428573,27.800000000000008,24.900000000000034,25.650000000000034,25.620000000000005,0.3261429,38.0,12.5,0.3635571,0.3000429,1.0,79.75,3.8,6.027142857142858,0.35945,34.6,0.3428571428571429,2.0,70.92714285714284,3.0,79.15,28.0,39
2006-02-12,2005/2006,Feb,33,17.93285714285714,22.6,23.158571428571452,19.18,22.235714285714305,24.300000000000008,22.766666666666666,21.25,18.600000000000023,16.66,21.950000000000053,12.899999999999993,8.599999999999966,35.450000000000045,24.038571428571448,32.93333333333333,25.15000000000005,31.350000000000033,27.200000000000053,22.900000000000034,24.149999999999977,27.02000000000004,0.1789571,35.28,11.4,0.1875714,0.2133714,1.0,74.35,1.9,13.820000000000002,0.3228857,35.2,4.385714285714286,4.0,79.32285714285716,3.0,94.77,26.35,20
2006-02-19,2005/2006,Feb,34,17.637142857142855,21.5,22.907142857142876,18.99,21.964285714285737,24.170000000000016,22.1,21.150000000000034,13.800000000000011,15.73,21.03000000000003,8.085714285714289,3.8000000000000114,36.25,24.42250000000002,33.63333333333333,24.89375000000002,33.164285714285725,28.0,21.920000000000016,22.600000000000023,27.26000000000005,0.4103714,31.67,11.9,0.3938,0.2986286,1.0,82.2,10.4,10.51142857142857,0.2390429,34.1,11.61142857142857,3.0,92.41714285714286,4.0,99.55,28.4,24
2006-02-26,2005/2006,Feb,35,18.572857142857146,22.6,23.77857142857145,19.43,22.70714285714289,24.550000000000008,23.33333333333333,21.150000000000034,12.800000000000011,18.13,23.390000000000054,10.999999999999984,3.6999999999999886,35.950000000000045,26.17285714285717,33.3,27.607142857142886,31.69285714285717,28.350000000000023,24.61000000000001,24.80000000000007,26.650000000000034,0.4731429,31.34,14.9,0.4424286,0.3481714,1.0,79.35,35.4,11.622857142857145,0.1543857,33.0,4.085714285714286,4.0,83.48428571428572,4.0,91.28,25.5,28
2006-03-05,2005/2006,Mar,36,16.982857142857142,23.6,22.280000000000033,18.47,21.535714285714306,23.68000000000001,23.9,19.650000000000034,14.300000000000011,15.2,20.490000000000013,8.828571428571438,3.6999999999999886,33.650000000000034,25.3614285714286,32.2,27.014285714285737,30.821428571428594,28.700000000000053,24.29000000000002,23.05000000000007,25.830000000000037,0.2400857,17.41,11.1,0.28257140000000003,0.2206,0.0,83.67,11.5,6.095714285714285,0.3706,35.3,20.43571428571429,1.0,89.74,2.0,97.2,22.6,26
2006-03-12,2005/2006,Mar,37,17.20714285714286,21.3,22.438571428571453,18.94,21.650000000000027,24.100000000000023,22.950000000000006,19.75,14.799999999999955,14.65,19.95000000000005,10.885714285714275,3.8000000000000114,35.25,24.5814285714286,33.40000000000001,25.921428571428574,34.16428571428573,27.30000000000007,23.580000000000037,24.450000000000053,24.56,0.4171286,2.87,9.5,0.3178143,0.3027,0.0,70.78,103.3,9.645714285714286,0.2586143,37.1,7.885714285714285,3.0,91.15999999999998,3.0,98.73,27.5,8
2006-03-19,2005/2006,Mar,38,18.67142857142857,21.9,23.85285714285717,19.51,22.764285714285737,24.590000000000032,22.975,21.950000000000053,13.900000000000036,17.78,23.080000000000037,8.885714285714291,9.300000000000011,33.850000000000016,23.428571428571445,31.96,24.307142857142885,29.992857142857165,25.80000000000007,22.420000000000016,25.5,25.090000000000032,0.2992714,26.6,10.5,0.3585857,0.2194857,0.0,90.82,13.8,13.285714285714285,0.3742286,37.0,6.414285714285714,3.0,90.71,4.0,97.3,29.15,9
