week_start_date,year,week_of_year,ST_max_Tmax,ST_mean_Tmax,ST_min_Tmin,ST_mean_Tmin,ST_mean_Tavg,ST_max_Tdtr,ST_mean_Tdtr,ST_min_Tdtr,SA_max_Pday,SA_mean_Pday,SA_PRECIP_GT1,SA_PRECIP_GT10,SA_PRECIP_GT30,RA_max_Tair,RA_mean_Tair,RA_min_Tair,RA_max_Tdp,RA_mean_Tdp,RA_min_Tdp,RA_max_RHpc,RA_mean_RHpc,RA_min_RHpc,RA_max_RHsp,RA_mean_RHsp,RA_min_RHsp,RA_min_Tmin,RA_mean_Tmin,RA_max_Tmax,RA_mean_Tmax,RA_max_Tdtr,RA_mean_Tdtr,RA_min_Tdtr,RA_max_Tavg,RA_mean_Tavg,RA_min_Tavg,RA_mean_Pday,RA_max_Pday,ndvi_ne,ndvi_sw,ndvi_nw,ndvi_se
2003-12-24,2003,52,34.4,33.46,22.9,23.575,28.55,9.9,9.55,9.2,37.27,13.58875,7.0,3.0,2.0,28.390000000000054,26.121250000000025,24.43000000000001,24.19,23.053750000000008,21.850000000000023,97.3,85.97125000000003,69.55,19.05,17.815,16.55,21.25,22.162500000000023,35.450000000000045,32.687500000000036,13.900000000000036,10.525000000000006,5.400000000000035,28.900000000000034,27.42500000000002,25.100000000000023,5.4625,11.2,0.2850778,0.26477779999999995,0.2306556,0.2676444000000001
2004-01-01,2004,1,32.8,31.96666666666667,22.4,23.13333333333333,27.35,8.8,8.4,8.0,14.62,6.131428571428572,5.0,2.0,0.0,24.820000000000054,24.20857142857145,23.390000000000054,24.070000000000054,23.498571428571452,22.93000000000001,99.68,96.29714285714287,91.3,18.96,18.267142857142858,17.61,21.550000000000008,22.350000000000016,30.850000000000023,28.507142857142874,8.600000000000023,6.157142857142861,1.8000000000000114,26.55000000000007,25.428571428571445,23.450000000000053,7.485714285714286,14.8,0.2025714,0.1879571,0.1989667,0.2445571
2004-01-08,2004,2,34.1,33.550000000000004,23.1,23.53333333333333,28.7,10.2,9.9,9.6,18.32,7.967142857142857,7.0,2.0,0.0,27.030000000000033,25.152857142857165,23.800000000000008,24.69,23.604285714285737,22.390000000000047,99.62,92.79428571428569,81.03,19.59,18.424285714285716,17.16,21.350000000000023,22.364285714285735,35.150000000000034,30.592857142857167,13.100000000000026,8.228571428571422,1.5999999999999657,28.600000000000023,26.47857142857145,23.75,6.914285714285714,29.9,0.24942,0.25901430000000003,0.30885,0.2086286
2004-01-15,2004,3,35.1,34.6,21.8,22.7,28.73333333333333,11.6,11.4,11.1,3.52,1.4299999999999995,3.0,0.0,0.0,28.68000000000001,26.907142857142873,25.340000000000032,24.24000000000001,22.41285714285716,20.930000000000007,92.95,79.37857142857142,66.68,19.14,17.172857142857143,15.69,20.45000000000005,22.09285714285717,36.25,34.03571428571432,13.899999999999974,11.942857142857148,7.100000000000023,29.300000000000008,28.06428571428575,26.400000000000034,2.642857142857143,9.1,0.32786,0.34024,0.29844,0.30672
2004-01-22,2004,4,36.3,35.26000000000001,20.6,22.471428571428564,28.84,15.7,12.84,11.0,1.88,0.6114285714285714,2.0,0.0,0.0,28.460000000000036,27.650000000000013,26.970000000000034,21.210000000000036,19.411428571428583,17.870000000000005,71.65,63.74000000000001,59.25,15.93,14.254285714285714,12.91,20.05000000000001,21.921428571428603,36.55000000000001,35.807142857142885,16.5,13.885714285714286,11.800000000000011,30.05000000000007,28.86428571428576,28.300000000000008,0.0,0.0,0.3205857,0.3441143,0.3365286,0.2566
2004-01-29,2004,5,36.4,34.6,22.4,23.2,28.880000000000006,14.0,11.44,9.4,12.49,4.249999999999999,5.0,1.0,0.0,27.600000000000023,26.04428571428573,24.350000000000023,22.93000000000001,21.098571428571454,18.57000000000005,89.55,76.95857142857143,63.6,17.62,15.817142857142859,13.47,20.05000000000001,21.235714285714305,36.650000000000034,33.65000000000002,15.600000000000026,12.414285714285713,5.099999999999966,28.850000000000023,27.44285714285717,24.200000000000053,1.3228571428571427,3.1,0.2330143,0.2055429,0.2351857,0.1964857
2004-02-05,2004,6,32.9,31.42,22.5,22.966666666666665,27.2,9.8,8.85,6.4,2.31,1.4685714285714286,5.0,0.0,0.0,26.74000000000001,24.87714285714287,24.29000000000002,23.25,22.54142857142859,21.460000000000036,94.0,88.24999999999999,76.45,17.94,17.211428571428574,16.06,21.650000000000034,22.29285714285717,33.75,30.27857142857145,11.799999999999955,7.985714285714282,5.399999999999976,27.850000000000023,26.28571428571432,25.100000000000023,4.885714285714286,16.0,0.12354289999999997,0.1172,0.0993,0.11285710000000003
2004-02-12,2004,7,35.5,34.75,22.0,22.775,28.8,10.5,10.5,10.5,38.6,13.045714285714284,5.0,3.0,1.0,27.26000000000005,25.35285714285717,22.19,23.590000000000032,22.86428571428575,21.640000000000047,96.9,87.96571428571428,81.88,18.39,17.61857142857143,16.26,19.45000000000005,21.89285714285717,36.950000000000045,32.550000000000026,17.5,10.65714285714286,4.2999999999999545,28.950000000000053,27.2214285714286,23.100000000000023,8.21,15.5,0.2787429,0.30482859999999995,0.2987571,0.3127143
2004-02-19,2004,8,32.7,32.03333333333333,20.6,21.96,26.8,10.9,9.95,9.0,50.97,10.80857142857143,6.0,1.0,1.0,26.640000000000054,24.577142857142878,23.720000000000034,23.99000000000001,22.948571428571448,21.45000000000005,99.3,92.59,83.85,18.8,17.704285714285714,16.07,20.05000000000001,22.035714285714306,34.950000000000045,30.407142857142887,12.300000000000011,8.371428571428575,2.6000000000000227,29.05000000000007,26.22142857142861,23.650000000000034,10.571428571428571,24.3,0.2366286,0.2225143,0.1670429,0.1970286
2004-02-26,2004,9,34.5,33.92,22.3,22.7,28.320000000000004,12.2,11.24,10.8,33.79,11.911428571428573,6.0,2.0,1.0,25.050000000000008,24.432857142857166,23.600000000000023,24.600000000000023,23.440000000000033,22.720000000000034,97.53,94.7042857142857,91.45,19.48,18.202857142857138,17.43,20.75,21.864285714285735,31.450000000000053,29.007142857142874,10.700000000000044,7.142857142857134,3.7999999999999545,26.100000000000023,25.435714285714287,23.850000000000023,5.544285714285714,16.1,0.3190571,0.3000286,0.3352333,0.2176286
2004-03-04,2004,10,31.3,31.3,23.2,23.2,28.310000000000002,11.25,10.370000000000001,9.75,16.89,10.248571428571427,7.0,3.0,0.0,24.68000000000001,23.844285714285736,23.030000000000033,24.23000000000001,23.171428571428585,22.379999999999995,99.65,96.41285714285713,90.57,19.08,17.9,17.12,19.75,21.30714285714288,31.550000000000008,28.09285714285716,11.800000000000011,6.785714285714277,2.0,26.0,24.70000000000001,23.050000000000008,12.551428571428573,33.1,0.2094714,0.1935714,0.2086571,0.1715
2004-03-11,2004,11,34.3,33.03333333333333,21.7,23.275,28.3,10.3,9.5,8.7,71.01,17.261428571428574,7.0,2.0,1.0,25.830000000000037,24.40428571428573,23.370000000000005,24.27000000000004,23.210000000000033,21.870000000000005,99.32,94.09142857142857,89.45,19.13,17.961428571428574,16.51,20.95000000000005,21.921428571428585,32.350000000000016,30.021428571428594,10.5,8.100000000000009,2.6000000000000227,27.550000000000008,25.9714285714286,23.350000000000023,13.357142857142858,32.6,0.3076833,0.3110429,0.2140167,0.33865
2004-03-18,2004,12,34.0,32.96,23.6,23.9,28.5,10.0,9.0,8.4,54.68,18.72714285714286,7.0,4.0,1.0,24.850000000000023,24.408571428571452,23.900000000000034,24.18000000000001,23.752857142857167,22.74000000000001,98.75,96.48285714285713,90.88,19.06,18.56142857142857,17.44,20.850000000000023,22.378571428571462,30.75,28.435714285714308,9.100000000000025,6.0571428571428445,4.0,26.800000000000008,25.407142857142887,24.450000000000053,9.971428571428572,17.9,0.3859857,0.3465286,0.4247833,0.3514143
2004-03-25,2004,13,33.9,32.739999999999995,22.3,22.9,28.0,10.9,9.666666666666666,8.0,27.72,12.14,6.0,4.0,0.0,25.080000000000037,24.105714285714306,22.79000000000002,24.73000000000001,23.644285714285736,22.300000000000008,99.45,97.53285714285713,93.82,19.69,18.45714285714286,16.95,20.650000000000034,22.30714285714288,32.450000000000045,28.2214285714286,11.400000000000036,5.914285714285718,3.8000000000000114,26.75,25.26428571428573,22.55000000000007,11.785714285714285,17.9,0.30628330000000004,0.29015,0.19872,0.02988
2004-04-01,2004,14,33.6,32.85,22.2,22.9,27.66666666666667,11.0,10.233333333333333,8.9,21.73,7.847142857142857,7.0,1.0,0.0,25.68000000000001,24.565714285714318,23.200000000000053,24.900000000000034,23.385714285714307,21.49000000000001,99.35,93.92142857142856,83.8,19.78,18.13142857142857,16.09,19.75,22.178571428571445,34.05000000000001,29.39285714285717,14.300000000000011,7.214285714285723,2.5,27.950000000000053,25.785714285714306,23.200000000000053,16.812857142857144,43.4,0.136,0.1294333,0.138,0.1862333
2004-04-08,2004,15,34.5,33.175,21.7,22.725,28.4,9.3,9.3,9.3,32.22,12.762857142857142,6.0,3.0,2.0,26.44,25.330000000000016,24.5,25.25,24.402857142857165,23.400000000000034,98.65,95.43857142857144,87.12,20.26,19.302857142857142,18.19,22.25,22.778571428571464,35.25,29.935714285714308,12.299999999999955,7.157142857142844,3.599999999999966,29.100000000000023,26.357142857142897,24.950000000000053,12.557142857142859,22.5,0.3592143,0.3612714,0.3348429,0.2791571
2004-04-15,2004,16,33.9,33.166666666666664,22.5,22.66666666666667,28.0,11.0,10.65,10.3,36.16,14.517142857142856,7.0,4.0,1.0,24.99000000000001,24.57000000000001,23.81,24.620000000000005,23.534285714285737,21.850000000000023,98.2,94.70571428571431,86.47,19.54,18.321428571428573,16.44,20.75,22.45000000000002,30.850000000000023,28.4214285714286,10.100000000000025,5.9714285714285715,4.600000000000024,25.900000000000034,25.435714285714308,24.850000000000023,12.614285714285714,23.4,0.2441857,0.1882286,0.1958286,0.1747
2004-04-22,2004,17,32.9,31.84,22.0,22.86,27.25,9.0,8.675,8.4,12.08,6.348571428571428,7.0,2.0,0.0,24.950000000000053,23.76285714285717,22.86000000000001,24.450000000000053,23.248571428571452,22.100000000000023,99.65,97.29,94.4,19.35,17.98,16.69,20.25,21.635714285714307,30.350000000000023,27.350000000000033,8.200000000000045,5.714285714285723,1.8000000000000114,26.600000000000023,24.49285714285717,22.400000000000034,16.952857142857145,41.3,0.3742857,0.25494290000000003,0.3308,0.2340333
2004-04-29,2004,18,33.3,32.9,22.0,22.575,27.8,11.3,10.133333333333336,9.3,62.72,15.938571428571427,6.0,2.0,2.0,25.660000000000025,24.857142857142872,24.160000000000025,24.700000000000053,23.92285714285717,23.120000000000005,99.38,95.27714285714285,90.12,19.65,18.754285714285714,17.88,19.95000000000005,22.178571428571445,32.75,30.05000000000002,11.699999999999989,7.8714285714285745,3.1999999999999886,27.649999999999977,26.11428571428575,24.450000000000053,10.188571428571429,21.3,0.27884000000000003,0.32662859999999994,0.16376670000000002,0.1911833
2004-05-06,2004,19,32.4,30.125,19.5,21.15,26.5,7.5,7.5,7.5,0.0,0.0,0.0,0.0,0.0,25.86000000000001,23.44714285714288,21.420000000000016,23.0,21.690000000000023,20.230000000000018,97.43,91.1657142857143,85.95,17.74,16.325714285714284,14.84,19.45000000000005,20.63571428571431,35.05000000000001,28.550000000000008,13.5,7.914285714285703,2.0,28.300000000000008,24.59285714285716,21.550000000000008,2.885714285714286,6.0,0.1575667,0.1225333,0.12154289999999998,0.1904143
2004-05-13,2004,20,34.2,31.26666666666667,20.5,22.525,26.65,10.9,7.4,3.9,86.07,24.931428571428572,5.0,4.0,2.0,25.600000000000023,24.078571428571447,22.06,24.350000000000023,22.857142857142886,20.900000000000034,99.43,94.06285714285713,86.5,19.24,17.607142857142858,15.6,18.75,21.064285714285727,33.05000000000001,29.69285714285717,13.700000000000045,8.628571428571442,2.900000000000034,27.700000000000053,25.378571428571448,22.100000000000023,12.77142857142857,49.3,0.1716667,0.1769,0.1522333,0.15983329999999998
2004-05-20,2004,21,33.3,32.333333333333336,22.3,22.5,27.5,9.5,9.5,9.5,14.64,8.03,6.0,3.0,0.0,25.06,24.20285714285717,23.080000000000037,23.900000000000034,22.661428571428594,21.800000000000008,99.15,92.80428571428571,87.25,18.6,17.33142857142857,16.36,18.55000000000001,20.578571428571454,33.25,29.850000000000023,14.699999999999989,9.271428571428569,3.899999999999977,26.55000000000007,25.214285714285737,23.100000000000023,5.7285714285714295,13.1,0.2254667,0.2483167,0.18515,0.1942
2004-05-27,2004,22,32.8,30.6,19.8,21.366666666666664,26.3,7.9,7.9,7.9,41.57,10.381428571428572,5.0,2.0,1.0,23.840000000000032,23.102857142857157,22.150000000000034,23.25,22.42285714285716,21.470000000000027,99.43,96.52857142857144,90.72,17.93,17.062857142857148,16.06,19.650000000000034,20.47857142857145,29.950000000000053,27.67857142857145,9.800000000000011,7.200000000000005,4.100000000000024,25.05000000000007,24.07857142857146,22.950000000000053,6.547142857142857,19.9,0.1903143,0.1023286,0.07784286,0.1931714
2004-06-03,2004,23,32.0,31.46666666666667,20.9,22.016666666666666,27.05,9.0,8.9,8.8,79.0,24.398571428571426,5.0,4.0,2.0,23.27000000000004,22.48285714285717,22.010000000000048,22.650000000000034,21.581428571428585,20.870000000000005,99.27,95.16142857142859,90.45,17.26,16.14428571428571,15.44,20.150000000000034,20.60714285714289,29.150000000000034,25.992857142857165,9.0,5.3857142857142755,3.5,24.650000000000034,23.300000000000033,22.450000000000053,4.8985714285714295,18.8,0.1073,0.1106143,0.1170667,0.1967857
2004-06-10,2004,24,33.3,29.15,18.6,20.62,23.9,8.4,7.2,6.0,3.11,0.5183333333333333,1.0,0.0,0.0,24.600000000000023,23.12714285714288,21.600000000000023,22.870000000000005,21.22857142857145,19.430000000000007,98.7,90.14857142857143,84.45,17.46,15.841428571428569,14.1,18.05000000000001,19.764285714285737,32.850000000000016,28.77857142857145,13.600000000000026,9.014285714285707,3.0,26.050000000000008,24.2714285714286,21.45000000000005,3.728571428571428,6.7,0.2378429,0.2119714,0.2350833,0.16695710000000002
2004-06-17,2004,25,32.1,31.025,18.8,20.82,26.15,12.2,9.7,8.5,23.83,8.847142857142858,5.0,2.0,0.0,23.660000000000025,22.47000000000002,21.870000000000005,21.99000000000001,21.03285714285716,20.370000000000005,98.0,92.65571428571428,88.02,16.72,15.638571428571426,15.0,16.650000000000034,19.69285714285717,31.050000000000008,27.7214285714286,14.399999999999974,8.028571428571428,4.800000000000012,25.55000000000007,23.70714285714289,22.950000000000053,5.7,16.8,0.3329571,0.3255143,0.191,0.2340429
2004-06-24,2004,26,31.3,30.3,21.1,21.675,25.8,8.5,8.15,7.8,22.9,5.758571428571429,4.0,1.0,0.0,23.890000000000054,23.22714285714289,22.650000000000034,22.650000000000034,22.0614285714286,20.830000000000037,98.57,94.15,88.65,17.31,16.67142857142857,15.4,19.25,20.264285714285734,31.75,29.2214285714286,11.799999999999955,8.957142857142863,4.300000000000011,25.850000000000023,24.742857142857165,23.0,5.985714285714287,9.2,0.2392333,0.1970429,0.15354289999999998,0.13282860000000002
2004-07-01,2004,27,32.0,31.725,22.0,22.25,27.1,9.2,9.2,9.2,47.51,11.454285714285716,7.0,2.0,1.0,24.620000000000005,23.4214285714286,22.850000000000023,22.070000000000054,21.160000000000025,19.970000000000027,92.45,89.1157142857143,80.85,16.62,15.752857142857142,14.65,18.25,20.064285714285727,33.75,29.650000000000013,15.5,9.585714285714287,6.5,27.100000000000023,24.857142857142872,23.800000000000008,1.81,5.4,0.2572143,0.1967571,0.3249286,0.1978
2004-07-08,2004,28,33.1,32.125,20.5,20.8,26.8,11.9,11.7,11.5,15.69,6.248571428571428,7.0,2.0,0.0,25.920000000000016,24.404285714285734,23.52000000000004,23.300000000000008,21.980000000000015,20.02000000000004,95.85,88.19142857142856,73.05,18.0,16.655714285714286,14.73,19.05000000000001,20.607142857142865,33.150000000000034,31.278571428571464,12.900000000000036,10.671428571428594,8.300000000000011,26.899999999999977,25.94285714285716,25.0,4.311428571428571,7.56,0.3175571,0.33554290000000003,0.3013857,0.27937140000000005
2004-07-15,2004,29,32.1,29.5,19.4,21.3,26.3,8.8,8.8,8.8,33.84,5.57,3.0,1.0,1.0,24.220000000000034,23.475714285714304,22.129999999999995,22.050000000000008,21.22857142857145,20.370000000000005,96.05,89.34285714285716,83.98,16.67,15.845714285714285,15.05,18.650000000000034,19.49285714285716,32.950000000000045,29.935714285714308,14.0,10.442857142857148,8.100000000000023,25.950000000000053,24.714285714285733,23.800000000000008,3.024285714285714,6.37,0.2328286,0.1532429,0.2737667,0.2338
2004-07-22,2004,30,32.9,30.96666666666667,21.4,21.4,26.46,9.0,9.0,9.0,71.63,13.137142857142855,5.0,2.0,1.0,24.390000000000054,23.04714285714289,21.700000000000053,22.530000000000033,21.490000000000027,20.70000000000005,98.77,92.21714285714287,84.85,17.14,16.124285714285715,15.39,18.55000000000001,20.235714285714298,31.050000000000008,28.607142857142872,10.100000000000025,8.371428571428575,6.699999999999987,26.050000000000008,24.42142857142857,22.25,3.435714285714286,5.8,0.2679429,0.2849857,0.2995,0.2177
2004-07-29,2004,31,34.0,32.65,18.3,20.325000000000006,26.62,9.200000000000001,9.200000000000001,9.200000000000001,12.03,3.4028571428571435,2.0,2.0,0.0,25.330000000000037,24.357142857142893,23.140000000000054,20.080000000000037,19.344285714285732,18.650000000000034,81.32,76.76714285714286,70.22,14.82,14.094285714285714,13.53,14.950000000000045,18.650000000000016,34.25,32.02142857142859,18.79999999999995,13.371428571428568,8.5,27.450000000000053,25.335714285714307,24.0,0.1285714285714286,0.8,0.2089,0.2542571,0.1555,0.2203
2004-08-05,2004,32,31.3,29.9,20.0,20.0,26.78,9.4,9.4,9.4,7.57,2.6342857142857143,3.0,0.0,0.0,25.100000000000023,23.55000000000002,22.06,20.150000000000034,18.988571428571447,18.330000000000037,85.43,78.06285714285715,72.65,14.72,13.742857142857144,13.19,16.150000000000034,18.764285714285737,34.450000000000045,31.407142857142876,17.899999999999977,12.642857142857133,6.100000000000023,26.700000000000053,25.085714285714307,23.100000000000023,0.5857142857142856,2.9,0.2489,0.2375571,0.2659571,0.2185286
2004-08-12,2004,33,32.05,31.15,21.7,21.75,26.94,9.600000000000001,9.600000000000001,9.600000000000001,17.37,7.104285714285715,5.0,2.0,0.0,25.090000000000032,24.73142857142859,24.11000000000001,23.350000000000023,21.477142857142887,18.370000000000005,93.97,83.46857142857142,71.2,18.06,16.15,13.26,17.050000000000008,20.49285714285716,35.150000000000034,33.63571428571432,17.900000000000034,13.142857142857167,10.800000000000011,28.25,27.06428571428573,26.0,3.3285714285714287,8.9,0.1910714,0.2957,0.22699999999999998,0.1685286
2004-08-19,2004,34,32.8,32.4,20.4,21.1,27.1,9.8,9.8,9.8,9.91,4.0442857142857145,4.0,0.0,0.0,26.01000000000005,24.745714285714318,23.390000000000054,22.350000000000023,21.01714285714288,18.629999999999995,94.35,82.62,67.23,17.03,15.659999999999998,13.47,17.95000000000005,20.021428571428594,36.950000000000045,32.25000000000002,19.0,12.228571428571431,8.0,28.149999999999977,26.1357142857143,24.050000000000008,2.398571428571429,7.29,0.3931286,0.3885143,0.3286429,0.2767714000000001
2004-08-26,2004,35,33.55,32.5,21.7,21.7,27.275,9.850000000000001,9.55,9.25,56.53,19.65571428571429,4.0,3.0,2.0,26.48000000000001,25.195714285714306,24.43000000000001,23.650000000000034,22.065714285714318,20.95000000000005,95.78,85.19999999999997,74.67,18.42,16.71,15.55,18.55000000000001,21.178571428571445,35.05000000000001,32.83571428571431,15.0,11.657142857142867,7.800000000000013,28.399999999999977,27.007142857142874,26.0,5.271428571428571,24.2,0.3113,0.2997857,0.2609286,0.2330143
2004-09-02,2004,36,34.3,32.6,22.6,22.8,27.45,9.9,9.3,8.7,17.89,7.660000000000001,7.0,2.0,0.0,26.220000000000034,25.25142857142859,24.050000000000008,24.25,22.97428571428573,21.75,94.65,89.01428571428572,81.65,19.09,17.694285714285716,16.36,20.150000000000034,21.97857142857145,35.75,32.20714285714288,15.599999999999964,10.228571428571431,6.100000000000023,28.700000000000053,27.09285714285717,25.300000000000008,5.414285714285714,12.4,0.3343571,0.2845857,0.3720286,0.3420143
2004-09-09,2004,37,33.0,31.45,18.8,20.975,27.0,10.1,9.3,8.5,11.76,3.99,4.0,1.0,0.0,26.120000000000005,24.457142857142877,23.410000000000025,23.820000000000054,22.215714285714306,20.57000000000005,97.18,89.27999999999999,74.78,18.63,16.902857142857144,15.2,20.150000000000034,21.264285714285727,34.25,30.535714285714306,14.099999999999964,9.271428571428578,4.400000000000034,27.25,25.900000000000013,23.950000000000053,7.7,24.7,0.1302667,0.1174857,0.15128,0.1108143
2004-09-16,2004,38,34.9,34.36666666666667,20.0,21.78333333333333,28.35,13.5,13.0,12.5,31.11,11.005714285714287,5.0,4.0,1.0,27.220000000000034,25.910000000000025,24.02000000000004,23.25,21.918571428571454,20.080000000000037,85.5,80.30714285714284,69.25,18.01,16.62,14.76,19.25,20.56428571428572,37.450000000000045,33.92142857142859,16.0,13.357142857142875,10.200000000000044,30.0,27.242857142857147,24.850000000000023,1.36,3.2,0.2680714,0.32515,0.2102286,0.2273429
2004-09-23,2004,39,35.5,33.4,21.4,21.933333333333334,27.950000000000006,13.7,11.55,9.4,15.26,9.09142857142857,6.0,4.0,0.0,27.600000000000023,25.358571428571462,23.570000000000054,24.27000000000004,22.940000000000033,21.230000000000018,96.1,87.9957142857143,73.2,19.2,17.672857142857143,15.87,20.650000000000034,22.164285714285747,35.25,31.250000000000014,13.599999999999964,9.085714285714273,2.6999999999999886,28.850000000000023,26.707142857142877,23.5,12.957142857142856,57.5,0.3915333,0.33252859999999995,0.3207286,0.15958570000000002
2004-09-30,2004,40,33.0,32.275,20.6,21.35,26.866666666666664,12.4,11.366666666666667,10.4,16.73,10.345714285714283,7.0,4.0,0.0,25.070000000000054,24.558571428571454,23.27000000000004,24.150000000000034,22.440000000000033,20.970000000000027,97.35,89.46571428571428,86.12,18.99,17.145714285714284,15.58,19.55000000000001,20.792857142857173,33.55000000000001,31.05000000000002,13.399999999999974,10.257142857142851,5.800000000000013,26.950000000000053,25.9214285714286,24.55000000000007,5.014285714285714,11.0,0.2754571,0.3283857,0.2193,0.2612571
2004-10-07,2004,41,34.5,33.12,21.4,22.4,28.33333333333333,12.4,11.2,10.2,12.01,6.3657142857142865,6.0,1.0,0.0,26.830000000000037,25.240000000000034,24.129999999999995,24.700000000000053,23.36000000000002,21.629999999999995,99.1,91.26857142857142,84.07,19.71,18.15714285714285,16.25,19.95000000000005,21.907142857142887,35.150000000000034,31.47857142857145,14.599999999999964,9.571428571428564,3.5,28.600000000000023,26.69285714285716,24.650000000000034,5.357142857142857,13.9,0.2614714,0.2577429,0.1862429,0.3057286
2004-10-14,2004,42,35.8,34.583333333333336,23.5,23.5,27.5,8.1,8.1,8.1,22.1,7.85,5.0,3.0,0.0,27.150000000000034,26.355714285714306,24.93000000000001,24.01000000000005,22.814285714285745,21.220000000000027,90.12,82.96000000000002,75.65,18.85,17.571428571428573,15.94,19.05000000000001,20.921428571428603,39.150000000000034,34.95000000000003,20.100000000000023,14.028571428571436,9.399999999999975,29.30000000000007,27.935714285714322,26.050000000000008,3.6285714285714286,7.3,0.35232859999999994,0.3553429,0.2841714,0.3764143
2004-10-21,2004,43,34.9,33.65,21.3,22.08,27.95,12.9,11.45,10.0,21.81,8.229999999999999,7.0,2.0,0.0,28.620000000000005,25.792857142857162,23.75,24.450000000000053,22.837142857142886,21.120000000000005,96.65,86.51714285714287,71.53,19.45,17.607142857142858,15.81,19.05000000000001,21.36428571428573,36.05000000000001,32.678571428571445,14.300000000000011,11.314285714285722,5.699999999999987,29.700000000000053,27.021428571428594,25.200000000000053,6.299999999999999,12.7,0.2538429,0.2235571,0.1996667,0.3036857
2004-10-28,2004,44,34.1,33.875,22.3,22.566666666666666,28.2,11.8,11.8,11.8,58.99,13.321428571428573,6.0,2.0,1.0,26.04000000000002,25.28571428571432,23.710000000000036,24.49000000000001,23.63142857142859,22.56,99.05,92.01857142857143,84.43,19.4,18.454285714285714,17.25,21.150000000000034,22.050000000000008,33.75,30.30714285714288,11.199999999999989,8.257142857142867,4.0,28.149999999999977,26.17857142857145,23.75,10.44285714285714,33.4,0.29532859999999994,0.31977140000000004,0.2312286,0.2604
2004-11-04,2004,45,33.7,32.666666666666664,22.4,22.85,27.2,8.9,8.9,8.9,36.02,9.19285714285714,5.0,3.0,1.0,26.950000000000053,24.470000000000034,23.06,24.31,22.70285714285716,21.710000000000036,99.65,91.59857142857143,77.2,19.29,17.43285714285714,16.32,19.25,21.350000000000023,35.55000000000001,29.735714285714305,14.300000000000011,8.385714285714284,3.0,28.399999999999977,25.542857142857148,24.100000000000023,6.628571428571428,20.8,0.4148857,0.3656714,0.3245571,0.2727429
2004-11-11,2004,46,35.8,34.660000000000004,22.5,22.82,28.5,12.7,11.566666666666668,9.3,34.21,10.784285714285712,4.0,2.0,1.0,27.820000000000054,26.124285714285737,25.100000000000023,24.470000000000034,23.64000000000002,22.550000000000008,94.38,88.09285714285716,77.65,19.41,18.488571428571426,17.26,21.950000000000053,22.95000000000002,36.150000000000034,32.97857142857145,13.199999999999989,10.028571428571428,7.600000000000023,30.350000000000023,27.964285714285737,26.450000000000053,4.728571428571429,8.7,0.3466857,0.3742,0.3154143,0.2708571
2004-11-18,2004,47,34.0,32.833333333333336,22.7,22.85,27.75,11.2,9.775,8.6,35.35,12.194285714285712,7.0,2.0,1.0,26.640000000000054,25.102857142857165,24.120000000000005,24.379999999999995,23.231428571428598,21.460000000000036,99.05,91.49285714285715,79.82,19.32,18.027142857142856,16.13,20.45000000000005,21.59285714285718,34.450000000000045,30.86428571428576,13.0,9.271428571428578,2.5,27.950000000000053,26.228571428571477,24.700000000000053,7.675714285714285,21.1,0.2278714,0.2095571,0.1945,0.1909143
2004-11-25,2004,48,34.1,33.75,22.4,22.4,27.9,11.0,11.0,11.0,31.09,11.47,7.0,3.0,1.0,27.36000000000001,25.587142857142876,24.170000000000016,24.830000000000037,23.604285714285737,22.510000000000048,97.25,90.31428571428572,77.4,19.78,18.437142857142856,17.19,20.150000000000034,22.035714285714306,36.35000000000002,31.264285714285737,14.399999999999974,9.228571428571431,2.900000000000034,29.150000000000034,26.650000000000034,24.200000000000053,6.085714285714286,13.8,0.2153167,0.2191286,0.1672857,0.2026286
2004-12-02,2004,49,34.05,33.415,22.6,22.950000000000006,28.11,10.7,10.25,9.85,23.66,4.412857142857144,5.0,1.0,0.0,26.910000000000025,24.99428571428573,23.86000000000001,24.43000000000001,22.94000000000001,21.370000000000005,98.45,90.0457142857143,72.38,19.34,17.70714285714286,16.07,20.75,22.12142857142859,35.35000000000002,30.47857142857145,14.600000000000026,8.357142857142858,3.899999999999977,28.050000000000008,26.30000000000002,24.950000000000053,12.014285714285714,42.5,0.2019429,0.2410857,0.15936670000000006,0.1590429
2004-12-09,2004,50,34.0,33.08,22.6,23.342857142857145,28.32,10.4,9.5,8.7,16.87,10.272857142857145,7.0,3.0,0.0,26.24000000000001,25.062857142857162,24.300000000000008,24.580000000000037,23.877142857142893,23.400000000000034,97.95,93.84428571428572,88.65,19.55,18.714285714285715,18.14,20.650000000000034,21.992857142857165,32.850000000000016,30.107142857142872,11.399999999999974,8.114285714285707,5.599999999999965,28.050000000000008,26.05000000000002,24.950000000000053,5.7714285714285705,11.2,0.3234286,0.3359,0.3095143,0.2758286
2004-12-16,2004,51,33.3,32.8,22.6,23.2,27.75,10.7,9.4,8.1,42.75,21.02571428571429,7.0,5.0,2.0,26.280000000000033,25.41285714285716,24.870000000000005,24.93000000000001,24.165714285714298,23.050000000000008,97.57,93.35285714285715,85.62,19.97,19.091428571428573,17.78,21.650000000000034,22.49285714285716,33.150000000000034,31.450000000000035,10.800000000000011,8.957142857142873,7.0,28.150000000000034,26.9714285714286,26.350000000000023,6.828571428571428,14.51,0.2611429,0.2363571,0.2033143,0.2437429
